order_item_id,order_id,product_id,quantity,discount_pct,line_total
4617,1552,28,3,0,731.91
4618,1552,26,6,0,3289.02
4619,1553,1,11,0,7129.65
4620,1553,15,8,0,4753.76
4621,1553,24,2,0,1605.84
4622,1554,7,10,0,5855.5
4623,1554,24,8,0,6423.36
4624,1554,26,7,0,3837.19
4625,1554,11,9,0,3337.74
4626,1554,17,11,0,921.69
4627,1555,28,10,0,2439.7
4628,1555,27,12,0,4163.88
4629,1555,20,1,0,243.17
4630,1555,10,4,0,3390.4
4631,1555,15,1,5,564.51
4632,1556,20,4,0,972.68
4633,1556,7,12,0,7026.6
4634,1556,24,7,0,5620.44
4635,1557,5,2,0,846.04
4636,1557,23,1,10,338.4
4637,1557,14,3,15,1730.61
4638,1557,17,6,10,452.47
4639,1557,12,8,0,3135.28
4640,1558,29,7,5,5563.52
4641,1558,9,4,0,973.92
4642,1559,21,12,5,9222.26
4643,1559,29,10,10,7529.58
4644,1560,4,3,10,770.07
4645,1560,19,5,0,2807.6
4646,1560,14,6,0,4072.02
4647,1561,13,7,0,1061.41
4648,1561,27,11,0,3816.89
4649,1561,1,5,0,3240.75
4650,1561,5,1,0,423.02
4651,1561,15,4,5,2258.04
4652,1562,17,6,0,502.74
4653,1562,13,4,0,606.52
4654,1562,19,4,10,2021.47
4655,1563,1,11,5,6773.17
4656,1563,21,12,15,8251.49
4657,1564,4,7,0,1996.47
4658,1564,18,9,10,4724.08
4659,1564,24,6,0,4817.52
4660,1564,17,3,0,251.37
4661,1564,11,8,0,2966.88
4662,1565,10,8,0,6780.8
4663,1566,25,11,0,4020.17
4664,1567,14,2,0,1357.34
4665,1567,16,3,0,598.02
4666,1568,19,4,0,2246.08
4667,1568,7,9,0,5269.95
4668,1569,19,5,0,2807.6
4669,1569,3,3,10,90.37
4670,1569,9,12,0,2921.76
4671,1569,5,4,0,1692.08
4672,1570,4,10,0,2852.1
4673,1570,27,4,0,1387.96
4674,1571,11,8,0,2966.88
4675,1571,6,11,0,7241.19
4676,1571,23,4,0,1504.0
4677,1571,21,5,0,4044.85
4678,1571,10,8,0,6780.8
4679,1572,3,7,0,234.29
4680,1572,24,3,5,2288.32
4681,1572,20,8,5,1848.09
4682,1572,1,8,15,4407.42
4683,1573,15,12,0,7130.64
4684,1573,6,7,0,4608.03
4685,1573,11,3,0,1112.58
4686,1573,5,8,0,3384.16
4687,1573,9,1,0,243.48
4688,1574,23,10,0,3760.0
4689,1574,24,9,10,6503.65
4690,1574,7,3,0,1756.65
4691,1575,25,5,0,1827.35
4692,1575,22,7,0,987.91
4693,1576,21,5,0,4044.85
4694,1576,29,7,0,5856.34
4695,1576,15,9,0,5347.98
4696,1576,4,10,5,2709.5
4697,1577,16,12,0,2392.08
4698,1577,19,8,0,4492.16
4699,1578,7,1,0,585.55
4700,1578,25,1,10,328.92
4701,1579,10,8,0,6780.8
4702,1579,28,7,0,1707.79
4703,1579,13,7,0,1061.41
4704,1580,14,7,0,4750.69
4705,1580,1,8,0,5185.2
4706,1580,16,5,10,897.03
4707,1581,13,7,0,1061.41
4708,1582,12,10,0,3919.1
4709,1582,25,3,10,986.77
4710,1582,16,4,0,797.36
4711,1582,24,7,15,4777.37
4712,1583,22,9,0,1270.17
4713,1583,14,12,0,8144.04
4714,1583,7,8,0,4684.4
4715,1584,28,12,10,2634.88
4716,1584,3,1,0,33.47
4717,1584,17,11,0,921.69
4718,1585,17,4,0,335.16
4719,1585,25,8,5,2777.57
4720,1586,14,12,0,8144.04
4721,1587,2,5,0,177.65
4722,1587,8,10,5,3679.64
4723,1588,3,5,0,167.35
4724,1588,21,4,0,3235.88
4725,1589,26,11,0,6029.87
4726,1590,29,2,0,1673.24
4727,1590,2,9,0,319.77
4728,1590,27,4,0,1387.96
4729,1590,25,7,15,2174.55
4730,1590,9,3,0,730.44
4731,1591,21,12,0,9707.64
4732,1591,1,5,0,3240.75
4733,1591,16,9,0,1794.06
4734,1592,8,10,0,3873.3
4735,1592,11,5,5,1761.58
4736,1592,1,12,15,6611.13
4737,1592,4,7,0,1996.47
4738,1593,13,2,0,303.26
4739,1594,21,3,0,2426.91
4740,1594,11,5,0,1854.3
4741,1594,29,12,10,9035.5
4742,1595,7,12,0,7026.6
4743,1595,27,5,0,1734.95
4744,1595,20,1,0,243.17
4745,1595,25,3,0,1096.41
4746,1596,28,2,0,487.94
4747,1597,15,9,0,5347.98
4748,1597,28,7,0,1707.79
4749,1597,27,11,0,3816.89
4750,1597,8,5,0,1936.65
4751,1598,26,3,0,1644.51
4752,1598,5,6,0,2538.12
4753,1599,7,4,5,2225.09
4754,1599,21,8,0,6471.76
4755,1600,25,8,0,2923.76
4756,1601,21,4,0,3235.88
4757,1601,29,1,0,836.62
4758,1602,3,5,0,167.35
4759,1602,24,7,0,5620.44
4760,1603,20,2,0,486.34
4761,1603,6,11,10,6517.07
4762,1603,11,3,0,1112.58
4763,1603,29,2,0,1673.24
4764,1603,18,5,0,2916.1
4765,1604,26,5,5,2603.81
4766,1605,18,10,0,5832.2
4767,1606,2,11,10,351.75
4768,1606,12,2,0,783.82
4769,1606,7,1,0,585.55
4770,1606,29,1,0,836.62
4771,1607,21,1,10,728.07
4772,1607,4,2,0,570.42
4773,1607,27,4,0,1387.96
4774,1607,22,9,0,1270.17
4775,1607,17,1,10,75.41
4776,1608,6,5,0,3291.45
4777,1608,18,8,0,4665.76
4778,1608,5,8,0,3384.16
4779,1608,26,6,10,2960.12
4780,1608,11,10,0,3708.6
4781,1609,3,11,0,368.17
4782,1609,25,6,0,2192.82
4783,1609,12,6,5,2233.89
4784,1610,12,11,0,4311.01
4785,1610,27,7,0,2428.93
4786,1610,18,7,10,3674.29
4787,1611,2,6,0,213.18
4788,1611,19,2,0,1123.04
4789,1611,27,1,0,346.99
4790,1612,17,12,0,1005.48
4791,1612,12,3,10,1058.16
4792,1612,27,1,0,346.99
4793,1612,2,10,0,355.3
4794,1613,27,12,0,4163.88
4795,1613,2,4,10,127.91
4796,1613,17,6,15,427.33
4797,1614,18,9,0,5248.98
4798,1614,26,7,0,3837.19
4799,1614,13,11,0,1667.93
4800,1614,2,4,0,142.12
4801,1615,25,1,0,365.47
4802,1615,2,11,0,390.83
4803,1615,21,6,0,4853.82
4804,1616,20,11,0,2674.87
4805,1616,2,8,5,270.03
4806,1616,8,4,0,1549.32
4807,1617,16,12,0,2392.08
4808,1617,3,10,0,334.7
4809,1617,13,2,0,303.26
4810,1617,21,6,0,4853.82
4811,1618,26,12,0,6578.04
4812,1619,16,12,0,2392.08
4813,1619,23,3,0,1128.0
4814,1620,2,12,0,426.36
4815,1620,8,9,0,3485.97
4816,1620,1,1,0,648.15
4817,1620,5,3,0,1269.06
4818,1620,10,8,0,6780.8
4819,1621,27,11,0,3816.89
4820,1621,2,9,0,319.77
4821,1621,18,8,0,4665.76
4822,1622,28,8,0,1951.76
4823,1623,29,4,5,3179.16
4824,1623,14,4,0,2714.68
4825,1624,12,2,0,783.82
4826,1625,16,3,5,568.12
4827,1626,14,4,0,2714.68
4828,1626,7,12,5,6675.27
4829,1626,8,5,0,1936.65
4830,1627,22,9,0,1270.17
4831,1627,21,11,15,7563.87
4832,1628,7,12,0,7026.6
4833,1629,15,10,10,5347.98
4834,1629,28,2,0,487.94
4835,1629,10,11,0,9323.6
4836,1629,19,6,0,3369.12
4837,1629,4,7,10,1796.82
4838,1630,13,7,15,902.2
4839,1630,25,4,0,1461.88
4840,1630,19,4,5,2133.78
4841,1630,22,5,0,705.65
4842,1630,12,2,0,783.82
4843,1631,16,2,10,358.81
4844,1632,20,4,0,972.68
4845,1632,15,12,0,7130.64
4846,1632,24,2,0,1605.84
4847,1632,6,10,5,6253.75
4848,1632,13,6,0,909.78
4849,1633,16,10,0,1993.4
4850,1633,2,12,0,426.36
4851,1633,7,1,0,585.55
4852,1633,23,5,0,1880.0
4853,1634,7,4,0,2342.2
4854,1634,29,7,0,5856.34
4855,1634,23,7,0,2632.0
4856,1634,18,6,10,3149.39
4857,1634,13,6,5,864.29
4858,1635,3,9,10,271.11
4859,1635,17,11,0,921.69
4860,1636,15,9,0,5347.98
4861,1637,28,4,5,927.09
4862,1637,10,8,0,6780.8
4863,1637,4,11,5,2980.44
4864,1638,24,5,0,4014.6
4865,1638,8,3,0,1161.99
4866,1638,22,12,15,1439.53
4867,1638,20,11,0,2674.87
4868,1638,23,12,0,4512.0
4869,1639,15,5,15,2525.44
4870,1639,8,9,5,3311.67
4871,1639,20,12,10,2626.24
4872,1640,9,8,0,1947.84
4873,1640,24,11,0,8832.12
4874,1640,21,4,0,3235.88
4875,1640,1,8,0,5185.2
4876,1640,3,5,5,158.98
4877,1641,20,6,10,1313.12
4878,1642,19,12,0,6738.24
4879,1642,5,4,5,1607.48
4880,1643,10,3,0,2542.8
4881,1644,22,5,0,705.65
4882,1644,20,11,15,2273.64
4883,1644,4,3,0,855.63
4884,1644,12,1,0,391.91
4885,1645,15,7,0,4159.54
4886,1645,18,11,15,5453.11
4887,1645,26,8,0,4385.36
4888,1646,21,2,0,1617.94
4889,1646,1,9,0,5833.35
4890,1646,17,12,0,1005.48
4891,1646,26,5,0,2740.85
4892,1647,12,12,0,4702.92
4893,1647,10,9,10,6865.56
4894,1648,18,6,15,2974.42
4895,1648,3,10,0,334.7
4896,1649,12,8,0,3135.28
4897,1649,24,11,0,8832.12
4898,1649,21,3,0,2426.91
4899,1650,17,5,0,418.95
4900,1650,29,3,15,2133.38
4901,1650,16,4,0,797.36
4902,1650,18,4,0,2332.88
4903,1651,12,12,0,4702.92
4904,1651,28,11,0,2683.67
4905,1652,12,2,0,783.82
4906,1652,28,11,0,2683.67
4907,1652,6,3,0,1974.87
4908,1652,4,7,0,1996.47
4909,1652,13,7,0,1061.41
4910,1653,8,2,5,735.93
4911,1654,11,1,0,370.86
4912,1654,4,2,0,570.42
4913,1655,7,10,5,5562.72
4914,1655,28,7,0,1707.79
4915,1655,8,3,0,1161.99
4916,1656,2,4,15,120.8
4917,1656,21,1,0,808.97
4918,1656,12,2,0,783.82
4919,1656,16,4,0,797.36
4920,1657,27,12,0,4163.88
4921,1657,20,10,0,2431.7
4922,1657,11,3,0,1112.58
4923,1658,21,12,0,9707.64
4924,1658,24,11,0,8832.12
4925,1658,6,11,5,6879.13
4926,1658,11,2,0,741.72
4927,1659,13,5,0,758.15
4928,1659,6,11,0,7241.19
4929,1659,9,11,0,2678.28
4930,1659,11,8,0,2966.88
4931,1660,2,2,0,71.06
4932,1661,14,11,0,7465.37
4933,1661,24,11,0,8832.12
4934,1661,9,9,0,2191.32
4935,1661,11,4,0,1483.44
4936,1662,29,10,0,8366.2
4937,1662,7,8,0,4684.4
4938,1662,23,5,0,1880.0
4939,1662,5,12,0,5076.24
4940,1662,10,12,0,10171.2
4941,1663,8,7,0,2711.31
4942,1663,15,8,0,4753.76
4943,1664,27,5,5,1648.2
4944,1664,10,10,5,8052.2
4945,1664,19,3,0,1684.56
4946,1664,1,2,15,1101.86
4947,1665,26,3,0,1644.51
4948,1665,21,7,0,5662.79
4949,1665,5,12,0,5076.24
4950,1665,8,1,0,387.33
4951,1665,17,7,0,586.53
4952,1666,12,8,0,3135.28
4953,1666,1,2,0,1296.3
4954,1666,4,9,0,2566.89
4955,1666,26,10,5,5207.62
4956,1666,13,9,0,1364.67
4957,1667,24,4,0,3211.68
4958,1668,29,12,0,10039.44
4959,1668,19,3,10,1516.1
4960,1668,15,1,0,594.22
4961,1668,7,9,0,5269.95
4962,1668,4,8,0,2281.68
4963,1669,10,10,0,8476.0
4964,1669,23,4,0,1504.0
4965,1670,4,9,0,2566.89
4966,1671,5,2,0,846.04
4967,1672,10,9,0,7628.4
4968,1672,12,3,0,1175.73
4969,1672,1,7,0,4537.05
4970,1673,22,5,0,705.65
4971,1673,20,1,0,243.17
4972,1674,3,8,0,267.76
4973,1674,1,3,5,1847.23
4974,1674,20,10,0,2431.7
4975,1674,26,8,0,4385.36
4976,1674,17,12,5,955.21
4977,1675,22,10,0,1411.3
4978,1675,14,9,0,6108.03
4979,1675,12,9,5,3350.83
4980,1676,21,11,15,7563.87
4981,1677,1,1,10,583.34
4982,1677,26,4,0,2192.68
4983,1678,24,3,0,2408.76
4984,1678,26,10,0,5481.7
4985,1679,28,6,0,1463.82
4986,1679,2,5,0,177.65
4987,1679,21,3,0,2426.91
4988,1679,17,12,15,854.66
4989,1679,1,10,5,6157.42
4990,1680,18,5,0,2916.1
4991,1680,24,5,0,4014.6
4992,1680,28,7,0,1707.79
4993,1680,27,11,5,3626.05
4994,1680,4,3,0,855.63
4995,1681,8,5,5,1839.82
4996,1682,26,9,0,4933.53
4997,1682,3,4,0,133.88
4998,1683,2,11,0,390.83
4999,1683,20,12,0,2918.04
5000,1683,16,11,0,2192.74
5001,1684,6,10,0,6582.9
5002,1684,27,11,0,3816.89
5003,1684,8,11,0,4260.63
5004,1685,2,3,0,106.59
5005,1685,1,7,0,4537.05
5006,1685,23,3,0,1128.0
5007,1685,24,6,0,4817.52
5008,1685,12,7,0,2743.37
5009,1686,23,4,0,1504.0
5010,1686,12,2,0,783.82
5011,1686,7,5,0,2927.75
5012,1686,8,2,0,774.66
5013,1686,16,9,0,1794.06
5014,1687,16,7,0,1395.38
5015,1687,4,2,0,570.42
5016,1687,29,6,0,5019.72
5017,1687,24,11,0,8832.12
5018,1687,17,2,0,167.58
5019,1688,11,3,15,945.69
5020,1688,26,4,0,2192.68
5021,1688,16,5,5,946.86
5022,1689,17,4,0,335.16
5023,1689,4,7,0,1996.47
5024,1689,16,2,0,398.68
5025,1689,22,2,0,282.26
5026,1690,21,10,5,7685.22
5027,1690,14,8,0,5429.36
5028,1690,9,2,5,462.61
5029,1691,27,5,15,1474.71
5030,1691,28,9,0,2195.73
5031,1691,17,5,0,418.95
5032,1691,15,10,0,5942.2
5033,1691,12,2,15,666.25
5034,1692,28,7,0,1707.79
5035,1692,14,3,0,2036.01
5036,1692,26,6,10,2960.12
5037,1693,13,9,10,1228.2
5038,1693,27,10,0,3469.9
5039,1693,26,7,0,3837.19
5040,1693,18,8,0,4665.76
5041,1693,17,10,0,837.9
5042,1694,13,11,0,1667.93
5043,1695,15,11,5,6209.6
5044,1695,13,3,0,454.89
5045,1696,10,12,0,10171.2
5046,1696,28,5,10,1097.86
5047,1696,2,1,0,35.53
5048,1696,17,12,0,1005.48
5049,1696,11,11,10,3671.51
5050,1697,23,11,10,3722.4
5051,1697,19,10,0,5615.2
5052,1698,21,3,0,2426.91
5053,1698,26,8,0,4385.36
5054,1698,25,6,0,2192.82
5055,1698,29,8,15,5689.02
5056,1699,18,7,0,4082.54
5057,1699,8,9,0,3485.97
5058,1699,6,12,15,6714.56
5059,1700,29,5,10,3764.79
5060,1701,19,11,5,5867.88
5061,1702,7,2,0,1171.1
5062,1702,9,3,0,730.44
5063,1703,24,12,0,9635.04
5064,1704,3,1,0,33.47
5065,1704,28,7,0,1707.79
5066,1704,16,11,0,2192.74
5067,1704,27,9,0,3122.91
5068,1705,23,8,10,2707.2
5069,1705,3,9,0,301.23
5070,1705,6,11,15,6155.01
5071,1705,13,11,0,1667.93
5072,1706,5,7,0,2961.14
5073,1707,7,12,0,7026.6
5074,1707,11,1,0,370.86
5075,1708,13,12,0,1819.56
5076,1708,14,6,0,4072.02
5077,1708,1,4,5,2462.97
5078,1708,6,12,0,7899.48
5079,1708,2,11,0,390.83
5080,1709,20,1,5,231.01
5081,1709,27,10,10,3122.91
5082,1709,4,8,15,1939.43
5083,1709,3,3,0,100.41
5084,1709,7,11,0,6441.05
5085,1710,16,3,0,598.02
5086,1710,24,2,0,1605.84
5087,1711,21,6,0,4853.82
5088,1711,23,1,0,376.0
5089,1711,5,7,0,2961.14
5090,1711,17,8,0,670.32
5091,1711,20,7,0,1702.19
5092,1712,27,6,0,2081.94
5093,1713,15,2,10,1069.6
5094,1713,10,5,0,4238.0
5095,1713,27,5,5,1648.2
5096,1713,18,8,5,4432.47
5097,1713,16,5,0,996.7
5098,1714,25,12,0,4385.64
5099,1715,4,4,0,1140.84
5100,1715,5,5,0,2115.1
5101,1715,24,11,0,8832.12
5102,1715,23,9,5,3214.8
5103,1716,16,10,0,1993.4
5104,1716,4,8,10,2053.51
5105,1716,3,1,0,33.47
5106,1716,18,6,10,3149.39
5107,1717,4,6,0,1711.26
5108,1717,21,5,0,4044.85
5109,1717,9,6,0,1460.88
5110,1717,28,2,0,487.94
5111,1718,27,7,0,2428.93
5112,1718,9,6,5,1387.84
5113,1719,18,8,10,4199.18
5114,1719,2,4,0,142.12
5115,1719,11,2,0,741.72
5116,1719,29,9,0,7529.58
5117,1720,15,2,5,1129.02
5118,1720,3,8,0,267.76
5119,1720,27,1,0,346.99
5120,1720,20,3,0,729.51
5121,1721,10,4,5,3220.88
5122,1721,25,8,0,2923.76
5123,1721,29,7,0,5856.34
5124,1722,11,7,10,2336.42
5125,1722,22,3,0,423.39
5126,1722,13,9,0,1364.67
5127,1723,27,8,0,2775.92
5128,1724,1,3,0,1944.45
5129,1724,26,6,5,3124.57
5130,1725,26,6,5,3124.57
5131,1726,20,2,10,437.71
5132,1726,16,4,10,717.62
5133,1727,14,7,0,4750.69
5134,1727,28,7,0,1707.79
5135,1728,20,3,5,693.03
5136,1729,3,11,0,368.17
5137,1729,16,5,0,996.7
5138,1729,29,2,10,1505.92
5139,1729,4,7,0,1996.47
5140,1730,8,11,0,4260.63
5141,1730,29,12,0,10039.44
5142,1730,4,3,5,812.85
5143,1730,2,6,5,202.52
5144,1731,2,12,0,426.36
5145,1731,10,12,10,9154.08
5146,1731,22,7,0,987.91
5147,1731,12,3,0,1175.73
5148,1731,7,2,0,1171.1
5149,1732,26,3,0,1644.51
5150,1732,17,6,0,502.74
5151,1733,24,1,0,802.92
5152,1733,10,11,15,7925.06
5153,1734,12,10,0,3919.1
5154,1734,26,12,0,6578.04
5155,1734,24,1,0,802.92
5156,1734,19,7,0,3930.64
5157,1735,24,8,0,6423.36
5158,1735,5,2,0,846.04
5159,1735,8,7,0,2711.31
5160,1736,17,12,10,904.93
5161,1736,26,9,0,4933.53
5162,1737,23,2,0,752.0
5163,1737,9,5,5,1156.53
5164,1737,10,12,0,10171.2
5165,1738,17,4,0,335.16
5166,1738,3,8,15,227.6
5167,1738,15,12,0,7130.64
5168,1738,22,2,0,282.26
5169,1739,22,10,0,1411.3
5170,1739,24,3,0,2408.76
5171,1739,28,4,15,829.5
5172,1739,26,10,0,5481.7
5173,1739,29,11,0,9202.82
5174,1740,29,2,0,1673.24
5175,1740,20,3,0,729.51
5176,1741,5,4,15,1438.27
5177,1741,7,3,10,1580.98
5178,1741,3,7,0,234.29
5179,1742,29,2,0,1673.24
5180,1742,1,1,0,648.15
5181,1743,1,5,0,3240.75
5182,1743,2,12,0,426.36
5183,1743,26,11,0,6029.87
5184,1743,28,4,0,975.88
5185,1743,4,4,0,1140.84
5186,1744,29,1,0,836.62
5187,1744,2,9,0,319.77
5188,1744,3,7,0,234.29
5189,1744,21,11,0,8898.67
5190,1745,18,5,0,2916.1
5191,1746,11,12,5,4227.8
5192,1746,14,7,0,4750.69
5193,1746,1,4,0,2592.6
5194,1747,6,1,0,658.29
5195,1747,1,1,0,648.15
5196,1748,1,4,10,2333.34
5197,1748,10,5,5,4026.1
5198,1748,17,8,0,670.32
5199,1749,26,7,0,3837.19
5200,1750,27,6,15,1769.65
5201,1750,24,6,0,4817.52
5202,1750,1,5,10,2916.68
5203,1750,28,2,0,487.94
5204,1751,23,11,0,4136.0
5205,1752,17,6,0,502.74
5206,1752,15,12,15,6061.04
5207,1752,24,6,0,4817.52
5208,1753,15,10,0,5942.2
5209,1753,4,6,5,1625.7
5210,1753,20,4,0,972.68
5211,1753,7,11,0,6441.05
5212,1753,19,5,0,2807.6
5213,1754,4,2,5,541.9
5214,1754,29,2,0,1673.24
5215,1754,19,3,0,1684.56
5216,1754,7,11,0,6441.05
5217,1755,21,1,0,808.97
5218,1756,21,2,0,1617.94
5219,1756,18,2,10,1049.8
5220,1756,26,9,5,4686.85
5221,1756,3,10,0,334.7
5222,1757,5,4,0,1692.08
5223,1757,18,9,0,5248.98
5224,1757,17,12,5,955.21
5225,1757,3,3,0,100.41
5226,1758,6,7,15,3916.83
5227,1758,25,9,0,3289.23
5228,1759,4,6,0,1711.26
5229,1759,16,6,0,1196.04
5230,1759,6,8,0,5266.32
5231,1759,21,11,0,8898.67
5232,1759,10,12,0,10171.2
5233,1760,5,8,0,3384.16
5234,1761,4,1,5,270.95
5235,1761,25,3,0,1096.41
5236,1761,27,10,0,3469.9
5237,1761,12,5,0,1959.55
5238,1761,9,12,0,2921.76
5239,1762,29,10,0,8366.2
5240,1763,1,12,0,7777.8
5241,1763,18,7,5,3878.41
5242,1764,20,9,10,1969.68
5243,1764,17,2,0,167.58
5244,1764,26,3,0,1644.51
5245,1764,3,8,0,267.76
5246,1764,6,9,5,5628.38
5247,1765,21,7,0,5662.79
5248,1765,28,10,0,2439.7
5249,1765,27,5,15,1474.71
5250,1765,19,4,0,2246.08
5251,1766,4,10,0,2852.1
5252,1766,27,4,0,1387.96
5253,1767,24,9,0,7226.28
5254,1768,29,5,5,3973.94
5255,1768,5,5,0,2115.1
5256,1768,23,4,0,1504.0
5257,1768,22,5,0,705.65
5258,1768,11,12,0,4450.32
5259,1769,4,3,0,855.63
5260,1770,2,4,5,135.01
5261,1770,3,5,0,167.35
5262,1770,21,1,0,808.97
5263,1770,7,11,0,6441.05
5264,1770,5,3,0,1269.06
5265,1771,15,1,0,594.22
5266,1771,20,11,0,2674.87
5267,1771,9,4,0,973.92
5268,1772,19,2,0,1123.04
5269,1772,12,1,0,391.91
5270,1772,15,11,0,6536.42
5271,1772,28,6,0,1463.82
5272,1772,14,11,0,7465.37
5273,1773,20,2,15,413.39
5274,1773,21,12,0,9707.64
5275,1773,11,9,10,3003.97
5276,1774,6,7,0,4608.03
5277,1774,16,10,0,1993.4
5278,1775,18,11,10,5773.88
5279,1776,15,4,0,2376.88
5280,1776,5,12,0,5076.24
5281,1776,8,5,5,1839.82
5282,1777,24,9,0,7226.28
5283,1778,6,12,0,7899.48
5284,1779,26,11,10,5426.88
5285,1779,18,5,0,2916.1
5286,1779,17,11,0,921.69
5287,1779,23,11,0,4136.0
5288,1780,14,8,5,5157.89
5289,1780,23,4,0,1504.0
5290,1781,12,10,0,3919.1
5291,1781,4,11,0,3137.31
5292,1782,15,8,0,4753.76
5293,1782,5,4,0,1692.08
5294,1783,14,6,0,4072.02
5295,1783,15,3,10,1604.39
5296,1783,28,8,0,1951.76
5297,1783,23,2,0,752.0
5298,1784,5,3,10,1142.15
5299,1784,4,3,0,855.63
5300,1784,7,4,0,2342.2
5301,1784,17,10,0,837.9
5302,1785,12,11,0,4311.01
5303,1785,3,5,5,158.98
5304,1786,4,3,0,855.63
5305,1786,26,7,0,3837.19
5306,1787,14,2,0,1357.34
5307,1787,26,3,0,1644.51
5308,1788,18,8,0,4665.76
5309,1788,8,11,0,4260.63
5310,1789,1,3,0,1944.45
5311,1789,3,12,0,401.64
5312,1789,21,1,0,808.97
5313,1789,22,10,0,1411.3
5314,1789,23,2,5,714.4
5315,1790,12,2,15,666.25
5316,1791,3,3,0,100.41
5317,1792,19,3,0,1684.56
5318,1792,10,11,10,8391.24
5319,1792,29,10,0,8366.2
5320,1793,13,9,0,1364.67
5321,1794,27,4,0,1387.96
5322,1795,10,8,0,6780.8
5323,1795,15,3,0,1782.66
5324,1795,14,5,0,3393.35
5325,1795,29,6,15,4266.76
5326,1795,25,8,0,2923.76
5327,1796,6,9,0,5924.61
5328,1797,9,2,0,486.96
5329,1797,1,1,0,648.15
5330,1797,29,1,0,836.62
5331,1797,10,2,0,1695.2
5332,1797,19,9,0,5053.68
5333,1798,29,7,0,5856.34
5334,1798,20,3,10,656.56
5335,1798,21,1,0,808.97
5336,1798,18,4,0,2332.88
5337,1798,9,1,0,243.48
5338,1799,21,3,0,2426.91
5339,1799,9,6,0,1460.88
5340,1799,29,11,0,9202.82
5341,1799,13,5,15,644.43
5342,1800,18,11,0,6415.42
5343,1800,19,12,0,6738.24
5344,1800,2,2,15,60.4
5345,1800,26,8,0,4385.36
5346,1801,19,2,0,1123.04
5347,1801,13,5,0,758.15
5348,1802,18,6,0,3499.32
5349,1802,12,2,0,783.82
5350,1802,5,6,0,2538.12
5351,1802,24,2,5,1525.55
5352,1802,28,1,0,243.97
5353,1803,9,7,0,1704.36
5354,1803,7,9,15,4479.46
5355,1804,14,11,0,7465.37
5356,1804,1,7,0,4537.05
5357,1805,1,10,0,6481.5
5358,1805,9,5,15,1034.79
5359,1805,28,6,5,1390.63
5360,1806,22,11,0,1552.43
5361,1806,6,6,10,3554.77
5362,1806,10,5,15,3602.3
5363,1806,26,12,0,6578.04
5364,1807,19,11,10,5559.05
5365,1807,26,3,0,1644.51
5366,1808,12,2,0,783.82
5367,1808,13,2,0,303.26
5368,1808,23,10,0,3760.0
5369,1808,29,7,0,5856.34
5370,1809,21,2,0,1617.94
5371,1809,2,6,5,202.52
5372,1810,24,6,0,4817.52
5373,1810,7,6,5,3337.64
5374,1810,14,8,0,5429.36
5375,1810,1,7,0,4537.05
5376,1811,20,10,0,2431.7
5377,1811,7,11,0,6441.05
5378,1811,23,6,0,2256.0
5379,1811,26,3,0,1644.51
5380,1812,4,7,15,1697.0
5381,1812,14,7,0,4750.69
5382,1813,14,9,0,6108.03
5383,1813,4,8,10,2053.51
5384,1813,1,9,0,5833.35
5385,1813,2,9,5,303.78
5386,1813,21,4,10,2912.29
5387,1814,23,12,0,4512.0
5388,1814,12,7,0,2743.37
5389,1814,4,9,5,2438.55
5390,1814,17,10,0,837.9
5391,1814,9,12,0,2921.76
5392,1815,1,12,0,7777.8
5393,1815,27,2,0,693.98
5394,1816,6,4,0,2633.16
5395,1817,27,9,0,3122.91
5396,1817,15,8,0,4753.76
5397,1817,12,3,0,1175.73
5398,1818,10,6,0,5085.6
5399,1818,23,3,0,1128.0
5400,1818,1,5,0,3240.75
5401,1819,8,7,0,2711.31
5402,1819,18,4,0,2332.88
5403,1819,19,4,0,2246.08
5404,1819,7,4,0,2342.2
5405,1819,24,1,0,802.92
5406,1820,10,12,0,10171.2
5407,1821,2,12,0,426.36
5408,1821,10,1,0,847.6
5409,1821,18,12,15,5948.84
5410,1821,26,7,10,3453.47
5411,1822,25,11,0,4020.17
5412,1823,19,10,0,5615.2
5413,1823,16,3,10,538.22
5414,1823,18,1,0,583.22
5415,1823,1,3,5,1847.23
5416,1824,22,4,10,508.07
5417,1825,22,7,10,889.12
5418,1825,28,3,10,658.72
5419,1825,13,3,0,454.89
5420,1825,27,8,0,2775.92
5421,1825,24,12,0,9635.04
5422,1826,20,12,0,2918.04
5423,1826,21,5,0,4044.85
5424,1826,13,8,0,1213.04
5425,1826,28,7,0,1707.79
5426,1826,12,12,0,4702.92
5427,1827,14,5,5,3223.68
5428,1828,25,11,0,4020.17
5429,1829,12,3,0,1175.73
5430,1829,23,1,0,376.0
5431,1829,22,7,0,987.91
5432,1829,10,7,0,5933.2
5433,1829,1,11,0,7129.65
5434,1830,24,10,0,8029.2
5435,1830,17,9,0,754.11
5436,1830,5,5,5,2009.34
5437,1831,23,3,0,1128.0
5438,1831,11,5,0,1854.3
5439,1831,20,2,10,437.71
5440,1831,26,9,0,4933.53
5441,1832,4,7,0,1996.47
5442,1832,5,10,0,4230.2
5443,1833,16,3,0,598.02
5444,1833,22,12,5,1608.88
5445,1833,6,9,0,5924.61
5446,1833,26,10,0,5481.7
5447,1834,8,8,5,2943.71
5448,1834,4,6,10,1540.13
5449,1834,26,11,15,5125.39
5450,1834,18,11,15,5453.11
5451,1835,23,1,0,376.0
